price,carat,icol,icut,iclar,ishape,irep,ityp
850,0.33,5,4,2,0,0,0
2560,1.0,5,2,4,9,2,1
13330,3.04,4,2,2,3,2,1
1670,1.2,0,4,4,0,1,1
4650,1.7,3,3,3,0,3,1
920,0.3,3,4,6,0,0,0
690,0.25,6,4,4,0,0,0
850,0.32,4,3,4,0,0,0
2820,0.55,4,4,5,0,0,0
3870,1.01,4,3,0,0,2,0
1160,0.5,5,4,1,7,0,0
1790,0.5,2,4,2,0,0,0
4660,1.6,4,2,3,7,3,1
360,0.3,6,2,3,0,2,1
1570,0.45,4,3,4,0,0,0
840,0.3,4,3,3,0,0,0
2180,0.5,6,4,5,0,0,0
2310,1.51,2,1,0,0,1,1
1010,0.31,5,4,5,0,0,0
17760,2.34,6,4,5,0,3,1
8520,2.11,3,4,4,0,2,1
2300,0.53,4,4,2,0,0,0
800,0.61,5,2,3,0,3,1
1720,0.5,3,2,1,0,0,0
1830,0.62,4,4,5,1,0,0
7880,1.09,5,4,4,0,0,0
7350,1.56,6,2,4,0,2,1
520,0.31,5,3,1,1,0,0
5230,2.4,1,2,2,1,3,1
1070,1.08,0,3,0,6,2,1
2150,0.56,2,4,3,0,0,0
3980,0.9,5,2,3,0,0,0
600,0.32,3,3,1,5,0,0
1450,0.5,6,4,0,0,0,0
2530,1.0,2,2,0,5,0,0
580,0.3,5,3,0,0,0,0
800,0.3,6,4,1,0,0,0
1320,0.52,4,3,1,4,0,0
3990,2.01,1,2,3,7,3,1
1780,1.16,1,4,2,0,2,1
1770,1.06,2,4,2,3,2,1
1270,1.0,2,3,0,0,1,1
2800,0.6,5,4,4,0,0,0
4580,0.9,6,4,1,0,0,0
2270,1.07,3,4,4,6,2,1
2170,1.32,1,3,3,0,2,1
27670,1.46,6,4,7,0,0,0
820,0.34,6,4,1,0,0,0
2450,0.54,4,4,5,0,0,0
4750,1.01,1,4,5,0,0,0
390,0.31,5,3,5,0,2,1
1170,0.77,3,4,3,3,2,1
1880,1.07,5,4,1,0,2,1
3550,0.52,6,4,6,0,0,0
1070,0.93,0,3,3,0,2,1
610,0.26,4,4,2,0,0,0
2020,0.9,0,1,2,7,0,0
1110,0.3,6,4,5,0,0,0
1590,0.5,0,4,6,0,0,0
6120,0.92,5,4,4,0,0,0
2290,0.5,4,4,2,0,0,0
630,0.52,5,2,2,6,3,1
5180,1.0,3,4,0,0,0,0
700,0.64,4,3,2,6,2,1
6410,2.09,3,2,3,3,3,1
5230,1.51,4,4,4,0,2,1
3090,1.0,2,3,0,0,2,0
340,0.3,6,3,1,0,2,1
3740,0.71,6,4,2,0,0,0
570,0.56,1,2,5,4,2,1
1020,0.31,5,4,6,0,0,0
1130,0.7,4,2,3,6,2,1
2480,0.8,1,4,2,0,0,0
7840,0.93,4,4,6,0,0,0
11920,1.02,6,4,4,0,0,0
360,0.32,5,4,2,0,2,1
840,0.3,5,4,1,0,0,0
1010,0.4,5,2,4,0,0,0
1040,0.3,6,4,5,0,0,0
340,0.31,5,4,1,0,2,1
3480,1.01,2,0,0,0,0,0
820,0.5,0,3,1,4,0,0
5670,1.01,2,4,1,0,0,0
1590,0.61,6,2,0,0,0,0
370,0.34,4,3,1,0,2,1
2130,1.0,3,2,3,0,2,1
4180,1.01,4,3,2,7,0,0
1210,0.75,4,4,3,0,2,1
1650,1.0,1,2,4,0,3,1
8600,2.03,5,4,4,7,2,1
14820,2.01,1,4,3,0,0,0
4220,1.0,5,2,3,7,0,0
4960,2.38,0,3,3,0,2,1
750,0.3,5,4,1,0,0,0
19250,1.65,5,4,5,0,0,0
910,0.5,1,2,0,0,0,0
1310,0.9,1,2,4,0,2,1
2260,0.58,3,4,2,0,0,0
1520,0.72,4,3,0,1,0,0
1090,0.38,6,4,2,0,0,0
6840,2.53,2,3,2,4,2,1
610,0.25,3,4,3,0,0,0
1170,0.5,4,3,3,4,0,0
820,0.3,6,4,1,0,0,0
5250,2.15,1,3,3,0,2,1
2120,1.04,3,3,1,1,2,1
1280,0.5,2,3,1,6,0,0
9590,1.7,2,2,5,1,0,0
660,0.3,5,3,2,6,0,0
1080,0.43,4,4,1,0,0,0
820,0.4,4,2,0,0,0,0
1830,1.17,1,4,1,0,2,1
950,0.33,6,4,2,0,0,0
1230,0.87,2,4,4,1,2,1
2050,1.02,3,3,3,0,3,1
8520,1.1,5,4,5,0,0,0
4040,1.51,6,2,1,7,3,1
3650,0.8,3,3,2,0,0,0
2660,1.01,4,4,4,0,2,1
370,0.35,5,1,4,6,2,1
1310,0.4,6,4,3,0,0,0
1060,1.01,0,2,1,1,2,1
4080,1.57,3,4,3,0,2,1
2200,0.71,3,3,1,7,0,0
2700,0.5,6,4,4,0,0,0
1660,0.91,3,4,3,0,2,1
4130,2.07,1,3,0,0,3,1
420,0.3,1,3,1,0,0,0
4890,2.0,1,3,3,0,2,1
3220,1.51,2,4,2,3,2,1
630,0.27,4,4,3,0,0,0
1250,0.4,3,4,4,0,0,0
5360,2.01,3,2,1,5,3,1
620,0.25,4,4,3,0,0,0
1260,0.42,3,4,2,0,0,0
6250,1.0,2,2,2,0,0,0
1120,0.93,0,2,3,1,2,1
1600,0.9,6,2,2,6,2,1
640,0.26,2,4,6,0,0,0
2280,1.03,6,4,2,0,2,1
1520,0.7,6,4,4,0,2,1
2120,0.55,2,4,2,0,0,0
770,0.52,4,3,4,0,2,1
2210,0.7,4,2,3,4,0,0
1560,0.46,6,4,5,0,0,0
2920,1.11,4,3,4,0,2,1
1930,1.08,6,0,0,0,2,1
1340,0.77,5,3,3,0,2,1
420,0.37,6,4,1,0,2,1
1260,0.77,4,3,3,4,2,1
630,0.45,4,3,2,2,3,1
2640,1.28,2,4,3,0,2,1
940,0.3,6,3,4,0,0,0
12270,1.6,3,4,1,0,0,0
2510,0.57,3,4,3,0,0,0
14790,2.26,0,4,3,0,0,0
1110,0.74,3,4,3,6,2,1
1290,0.41,4,4,4,0,0,0
2310,1.0,4,3,4,4,2,1
2650,0.57,4,4,3,0,0,0
8820,1.2,4,4,3,0,0,0
2470,0.6,2,4,6,0,0,0
1090,0.4,3,3,5,0,0,0
10320,1.54,4,3,5,8,0,0
2580,1.07,3,3,4,0,2,1
5220,1.01,5,1,4,1,0,0
370,0.37,5,3,1,6,2,1
740,0.3,2,4,5,0,0,0
7760,2.28,3,4,4,1,2,1
500,0.49,3,2,4,6,2,1
7340,2.04,3,4,2,0,2,1
720,0.25,5,4,5,0,0,0
380,0.33,6,4,2,0,2,1
2320,1.0,5,3,3,0,3,1
360,0.35,5,2,2,4,3,1
7030,2.03,3,3,3,0,2,1
1590,0.4,6,4,4,0,0,0
810,0.3,6,4,1,0,0,0
1150,0.4,4,2,2,0,0,0
850,0.32,2,4,3,0,0,0
1630,0.51,4,3,3,1,0,0
940,0.3,6,3,3,0,0,0
660,0.34,4,4,0,0,0,0
1610,0.92,3,2,4,8,3,1
850,0.3,4,3,2,0,0,0
2260,1.13,3,3,2,0,3,1
1080,0.4,5,4,5,1,0,0
2170,0.7,0,4,2,0,0,0
800,0.53,6,3,2,0,2,1
2570,0.51,6,4,4,0,0,0
2080,1.52,0,4,2,1,2,1
3630,1.0,4,1,0,0,0,0
2460,0.53,6,4,2,0,0,0
3750,1.02,1,3,0,6,0,0
3240,0.71,6,4,1,0,0,0
1240,0.6,0,3,1,0,0,0
680,0.56,5,3,2,4,2,1
3360,1.44,4,2,2,7,2,1
7020,1.2,4,3,1,6,0,0
1710,1.01,5,3,1,1,2,1
1160,0.72,4,3,3,6,2,1
2970,1.14,5,4,3,0,2,1
12360,1.0,6,4,5,0,0,0
480,0.31,2,3,0,0,0,0
1000,0.32,5,4,6,0,0,0
2870,1.01,1,3,0,3,2,0
2100,0.5,4,4,4,0,0,0
890,0.3,3,3,2,0,0,0
300,0.3,4,2,3,6,2,1
1680,1.04,5,3,0,1,3,1
2870,0.57,6,4,3,0,0,0
450,0.43,6,2,2,4,2,1
2140,0.5,5,4,2,0,0,0
810,0.41,0,4,2,0,0,0
850,0.3,5,3,3,0,0,0
2460,1.02,3,3,4,4,2,1
5100,2.03,1,2,2,4,3,1
3350,0.71,6,2,2,0,0,0
850,0.61,3,3,3,0,2,1
2870,0.61,5,4,2,0,0,0
750,0.63,3,4,3,3,2,1
2230,1.28,1,4,2,0,2,1
13950,3.06,3,4,2,0,2,1
1740,0.9,5,4,2,0,2,1
1320,0.71,6,3,2,0,2,1
2270,0.5,5,4,4,0,0,0
800,0.32,4,3,3,5,0,0
2170,0.5,4,2,5,0,0,0
3860,2.02,1,3,2,3,3,1
2490,0.7,5,4,0,0,0,0
4180,1.7,2,2,3,7,2,1
5890,0.86,6,4,4,0,0,0
520,0.5,2,2,3,4,2,1
19540,1.57,6,4,5,0,0,0
4100,1.01,5,2,0,0,0,0
790,0.3,6,3,3,6,0,0
350,0.3,6,3,2,0,2,1
1290,0.42,5,3,5,0,0,0
1280,0.55,6,2,2,2,0,0
3540,2.0,1,2,0,0,2,1
550,0.36,2,3,2,3,0,0
730,0.51,5,3,1,0,2,1
1200,0.5,6,1,2,4,0,0
4600,1.01,0,4,4,0,0,0
25480,2.39,4,3,1,6,0,0
1110,0.4,5,4,1,0,0,0
1370,0.5,6,3,3,4,0,0
400,0.34,4,4,4,0,2,1
5790,1.5,2,4,0,3,2,0
3020,0.7,4,2,3,0,0,0
3480,0.7,3,4,3,0,0,0
3050,1.0,6,3,4,0,2,1
2340,1.01,5,4,3,0,2,1
1310,0.4,5,4,3,0,0,0
3630,1.53,2,3,2,9,2,1
3400,1.11,4,4,5,0,2,1
7550,1.52,5,3,0,0,2,0
360,0.31,6,4,2,0,2,1
390,0.37,5,2,3,4,2,1
2890,0.55,6,4,5,0,0,0
1370,0.5,3,4,1,6,0,0
610,0.31,4,4,0,0,0,0
800,0.3,4,2,1,0,0,0
680,0.61,5,4,0,0,2,1
1510,0.91,5,4,2,1,2,1
910,0.4,5,1,1,5,0,0
9280,2.01,4,4,4,6,2,1
2500,1.08,5,4,3,0,2,1
3370,1.51,4,4,1,1,2,1
5090,0.85,6,4,2,0,0,0
5180,1.9,4,3,1,0,2,1
1530,0.45,6,4,3,0,0,0
700,0.7,0,2,2,1,2,1
10560,1.02,6,4,3,0,0,0
3060,0.75,4,3,3,6,0,0
1650,0.56,5,4,0,0,0,0
1770,1.01,4,3,1,0,2,1
2370,0.7,3,2,1,0,0,0
1200,1.09,0,3,1,4,2,1
1450,0.45,4,4,3,0,0,0
3420,0.8,2,2,5,0,0,0
19550,2.73,5,4,6,6,2,1
1140,0.82,3,3,2,3,2,1
1150,0.35,5,4,5,0,0,0
800,0.3,4,4,2,0,0,0
1180,0.4,3,4,3,0,0,0
2450,0.8,4,3,1,7,0,0
2600,0.5,6,4,3,0,0,0
11070,1.2,6,3,6,6,0,0
2730,0.6,6,4,2,0,0,0
1970,1.08,1,3,3,0,2,1
1680,1.12,1,3,3,6,2,1
590,0.31,1,3,4,3,0,0
1760,1.0,4,4,1,0,2,1
1010,0.34,4,4,3,0,0,0
680,0.3,3,4,3,0,0,0
520,0.5,2,3,2,6,2,1
8780,1.52,1,4,2,0,0,0
740,0.33,3,4,2,0,0,0
2200,0.51,2,4,2,0,0,0
4490,2.06,1,3,1,6,2,1
13190,2.2,0,4,0,6,0,0
3260,0.72,2,4,6,0,0,0
2520,0.7,4,2,4,1,0,0
1820,1.11,3,3,1,0,2,1
750,0.3,6,3,1,0,0,0
930,0.33,5,4,3,0,0,0
820,0.3,4,3,3,0,0,0
3440,2.01,0,4,0,3,2,1
1770,1.15,1,4,2,0,2,1
8240,2.04,3,4,4,0,2,1
1500,0.51,2,3,3,1,0,0
680,0.31,5,4,1,0,0,0
630,0.3,6,3,2,4,0,0
1030,0.35,5,4,2,0,0,0
2190,0.57,3,4,3,0,0,0
1040,0.4,4,4,4,0,0,0
390,0.35,6,4,1,0,2,1
2230,1.0,5,3,2,0,3,1
990,0.73,4,2,1,9,2,1
4520,2.13,0,3,4,0,2,1
1690,1.1,1,3,2,0,2,1
11940,1.7,3,4,2,3,0,0
1410,0.4,6,4,3,0,0,0
2510,0.65,3,4,6,0,0,0
3360,2.0,0,3,1,3,2,1
3650,1.19,4,4,5,0,2,1
810,0.7,2,1,1,4,2,1
1250,0.41,6,3,2,6,0,0
530,0.3,5,3,1,1,0,0
2410,1.03,5,4,3,0,2,1
610,0.25,3,4,3,0,0,0
1080,0.4,6,3,1,0,0,0
4970,1.0,1,3,2,0,0,0
1100,0.3,4,4,6,0,0,0
1160,0.4,4,3,4,6,0,0
2350,1.4,1,3,2,0,2,1
2140,0.5,5,4,2,0,0,0
4130,2.1,0,3,3,0,2,1
970,0.36,4,4,2,0,0,0
6300,1.05,2,4,3,6,0,0
700,0.73,0,2,1,1,2,1
700,0.7,1,2,0,4,2,1
2520,0.55,3,4,5,0,0,0
37840,4.04,4,3,2,7,2,1
8360,1.51,4,2,0,6,0,0
5420,2.04,1,3,4,0,2,1
460,0.37,6,3,2,2,3,1
830,0.3,6,3,5,1,0,0
400,0.35,4,3,3,0,2,1
5030,1.77,3,4,3,6,2,1
2210,1.01,4,3,3,4,2,1
6590,2.03,3,3,3,6,2,1
830,0.3,6,2,2,0,0,0
970,0.7,5,2,1,6,2,1
1470,0.92,3,2,3,4,3,1
1530,0.64,6,4,0,6,0,0
15790,1.72,2,4,6,0,0,0
590,0.3,5,2,0,5,0,0
1200,0.78,3,3,4,4,2,1
4140,2.0,0,3,2,6,2,1
640,0.26,5,4,3,0,0,0
870,0.57,5,3,4,0,2,1
1440,1.06,1,3,1,0,2,1
1270,0.36,6,4,5,0,0,0
2340,0.54,3,4,5,0,0,0
1160,0.4,6,3,1,0,0,0
4870,2.0,1,3,3,0,2,1
1040,0.33,5,4,5,0,0,0
1900,1.1,3,4,1,0,2,1
620,0.38,1,2,1,0,0,0
33770,4.12,5,3,3,0,2,1
820,0.61,5,4,4,4,2,1
2360,0.9,0,3,4,3,0,0
1150,0.3,6,4,5,0,0,0
1680,0.51,1,4,6,0,0,0
3840,0.63,6,4,5,0,0,0
2280,1.06,4,3,3,3,3,1
1390,0.53,6,3,3,4,0,0
1320,0.98,1,4,0,0,2,1
1690,1.01,1,2,4,1,2,1
1180,0.55,5,2,1,0,2,1
1410,0.82,3,4,4,3,2,1
3440,0.9,4,4,0,0,0,0
580,0.26,2,4,2,0,0,0
2760,1.24,4,3,3,0,2,1
2810,1.47,3,4,1,0,2,1
1600,1.01,1,3,3,0,2,1
630,0.3,1,4,6,0,0,0
920,0.34,5,4,1,0,0,0
1050,0.76,3,2,2,6,3,1
820,0.3,5,2,4,0,0,0
4350,0.84,2,4,5,0,0,0
2650,0.65,6,4,3,0,0,0
880,0.34,2,4,3,0,0,0
550,0.55,2,3,2,2,2,1
930,0.4,2,4,2,6,0,0
390,0.38,5,3,3,4,2,1
2790,1.73,0,3,2,6,2,1
2930,1.52,1,3,1,6,2,1
640,0.3,4,3,3,1,0,0
820,0.31,4,3,3,5,0,0
1090,0.32,6,4,5,0,0,0
740,0.77,1,4,0,1,2,1
420,0.42,5,4,1,4,2,1
4530,1.22,2,4,0,6,2,0
3830,0.71,4,4,3,0,0,0
6540,1.0,4,2,3,0,0,0
1900,0.7,5,4,1,1,0,0
990,0.4,4,4,4,0,0,0
2480,1.13,4,4,3,0,2,1
1900,0.61,4,2,2,0,0,0
3520,1.62,2,4,2,7,2,1
370,0.32,6,4,2,0,2,1
2320,1.01,6,4,2,0,2,1
5850,1.0,4,4,1,0,0,0
1750,1.02,2,3,3,4,2,1
1830,1.16,1,3,3,0,2,1
760,0.3,5,4,1,0,0,0
1100,0.3,4,4,6,0,0,0
7890,1.79,0,2,3,7,0,0
2050,0.5,6,2,2,0,0,0
1830,1.12,1,3,4,0,2,1
760,0.35,5,4,0,0,0,0
16780,2.5,1,4,1,3,0,0
1180,0.38,6,4,4,0,0,0
14130,1.71,5,4,2,1,0,0
7640,1.51,2,1,1,7,0,0
4120,1.0,4,3,0,6,0,0
4960,1.01,3,4,2,1,0,0
4600,1.0,0,4,5,0,0,0
750,0.33,2,4,3,0,0,0
810,0.32,2,4,2,0,0,0
1360,0.61,6,3,2,1,0,0
950,0.58,5,2,5,0,2,1
710,0.25,6,4,4,0,0,0
660,0.58,3,3,3,4,2,1
1590,1.21,0,3,2,0,3,1
34310,3.41,2,4,0,6,0,0
3540,0.75,3,4,1,0,0,0
1720,0.5,2,2,1,0,0,0
740,0.5,6,2,3,9,3,1
8110,1.02,4,4,2,0,0,0
6490,1.2,4,4,0,6,0,0
630,0.3,6,3,2,1,0,0
1050,0.83,1,3,4,3,2,1
3900,2.0,0,3,3,0,2,1
1950,0.5,2,2,3,0,0,0
3930,2.17,0,4,2,3,2,1
1950,0.71,1,3,1,7,0,0
2460,0.75,4,3,0,6,0,0
910,0.31,6,4,1,0,0,0
2230,0.7,1,4,0,0,0,0
5370,1.61,5,3,3,0,2,1
2600,0.5,5,4,5,0,0,0
8500,1.0,4,4,5,0,0,0
1450,0.52,3,3,6,1,0,0
1370,0.5,1,2,5,4,0,0
2240,0.7,2,1,1,0,0,0
900,0.31,4,3,6,0,0,0
1600,0.42,4,4,6,0,0,0
4170,1.0,2,3,0,6,0,0
1940,0.5,3,2,2,0,0,0
500,0.3,4,1,0,0,0,0
1180,0.51,3,3,4,1,0,0
2470,1.51,0,4,0,0,2,1
970,0.3,4,4,3,0,0,0
2680,0.6,5,3,4,0,0,0
4370,2.0,1,3,0,6,2,1
3040,0.5,6,4,6,0,0,0
440,0.41,1,4,3,0,2,1
860,0.3,6,3,3,0,0,0
2310,0.9,3,1,0,5,0,0
2400,1.02,3,3,4,0,1,1
23280,2.01,6,4,1,0,0,0
8390,2.0,6,3,2,0,2,1
3990,0.9,4,4,0,0,0,0
550,0.55,4,1,1,1,2,1
2800,1.0,4,1,0,0,2,0
2750,0.6,4,4,4,0,0,0
1200,0.71,5,3,3,9,2,1
1290,0.3,6,4,6,0,0,0
1520,0.51,6,2,3,4,0,0
1870,1.18,1,4,3,0,2,1
6730,1.02,6,4,5,4,0,0
2370,0.53,5,4,3,0,0,0
610,0.3,5,4,0,0,0,0
3010,0.75,3,4,1,0,0,0
1880,1.03,5,4,0,0,2,1
2500,0.6,4,4,5,0,0,0
400,0.42,1,2,2,4,2,1
2500,1.2,2,4,3,0,2,1
3640,0.73,3,4,4,0,0,0
3300,1.53,2,2,1,9,3,1
1980,1.19,1,3,4,0,2,1
3250,1.5,1,2,5,0,2,1
320,0.32,1,2,4,6,2,1
1430,0.5,3,3,2,5,0,0
970,0.37,6,4,2,0,0,0
3520,0.96,3,2,1,3,0,0
3090,0.8,2,3,2,0,0,0
3970,2.0,1,2,1,4,2,1
1220,0.4,6,2,2,0,0,0
1840,0.5,3,2,4,0,0,0
2060,1.05,4,2,2,8,2,1
1300,0.51,6,4,1,6,0,0
1210,0.4,3,4,2,0,0,0
740,0.3,3,1,1,0,0,0
2780,1.81,0,4,3,3,2,1
2180,0.53,5,4,4,0,0,0
830,0.3,6,2,3,5,0,0
620,0.4,6,1,0,2,0,0
370,0.35,4,4,0,0,2,1
1510,0.45,4,4,5,0,0,0
6800,1.0,4,3,3,6,0,0
2590,0.9,0,3,5,3,0,0
2280,0.5,4,4,2,0,0,0
3810,0.8,6,4,1,0,0,0
1030,0.3,6,4,6,4,0,0
1930,0.91,3,4,2,0,2,1
1750,0.9,5,2,2,0,2,1
550,0.37,2,2,0,0,0,0
1980,0.89,1,3,1,8,0,0
2430,1.04,5,4,3,0,2,1
1460,0.45,4,4,2,0,0,0
2320,1.02,5,2,3,7,2,1
1010,0.3,6,4,3,0,0,0
